Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.209999968029373,0.09254846880439252,0,0.24999999186028182,3197062723095937e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder2,1.9859999680293727,0.0993,0,0.24999999186028182,31970627231006325e-24,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder3,2.590999968029373,-0.12955000000000003,0,0.24999999186028182,3197062723103438e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder4,1.5629999680293727,-0.07815,0,0.24999999186028182,319706272309514e-22,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder5,2.471999951593176,0.07463384475224921,0,0.2499999917160048,4840682410410014e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder6,3.523999951593176,0.17620000000000002,0,0.2499999917160048,4840682410406787e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder7,2.1919999515931763,-0.10960000000000002,0,0.2499999917160048,4840682410401469e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder8,3.319999951593176,-0.166,0,0.2499999917160048,48406824103741705e-24,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder9,1.5979999691765747,0.05363229901950073,0,0.24999999203269804,3082342542878283e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder10,1.5999999691765747,-0.08000000000000002,0,0.24999999203269804,3082342542896001e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder11,2.4829999691765745,0.12415000000000001,0,0.24999999203269804,3082342542872796e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
feeder12,2.2989999691765743,-0.11495,0,0.24999999203269804,3082342542881615e-23,0,28.84583147637409,101.8738614973945,1.606384038925171
